date,product_id,category,quantity,is_holiday,is_promo
2024-07-21,P004,Home & Garden,145.6,0,1
2024-07-22,P004,Home & Garden,103.2,0,0
2024-07-23,P004,Home & Garden,105.1,0,0
2024-07-24,P004,Home & Garden,107.7,0,0
2024-07-25,P004,Home & Garden,128.3,0,1
2024-07-26,P004,Home & Garden,111.6,0,0
2024-07-27,P004,Home & Garden,117.1,0,0
2024-07-28,P004,Home & Garden,118.4,0,0
2024-07-29,P004,Home & Garden,103.8,0,0
2024-07-30,P004,Home & Garden,107.7,0,0
2024-07-31,P004,Home & Garden,108.0,0,0
2024-08-01,P004,Home & Garden,99.3,0,0
2024-08-02,P004,Home & Garden,112.4,0,0
2024-08-03,P004,Home & Garden,123.8,0,0
2024-08-04,P004,Home & Garden,121.0,0,0
2024-08-05,P004,Home & Garden,106.3,0,0
2024-08-06,P004,Home & Garden,113.4,0,0
2024-08-07,P004,Home & Garden,136.2,0,1
2024-08-08,P004,Home & Garden,112.4,0,0
2024-08-09,P004,Home & Garden,117.0,0,0
2024-08-10,P004,Home & Garden,124.6,0,0
2024-08-11,P004,Home & Garden,118.4,0,0
2024-08-12,P004,Home & Garden,100.5,0,0
2024-08-13,P004,Home & Garden,108.1,0,0
2024-08-14,P004,Home & Garden,113.5,0,0
2024-08-15,P004,Home & Garden,136.9,0,1
2024-08-16,P004,Home & Garden,117.5,0,0
2024-08-17,P004,Home & Garden,125.2,0,0
2024-08-18,P004,Home & Garden,126.6,0,0
2024-08-19,P004,Home & Garden,108.4,0,0
2024-08-20,P004,Home & Garden,112.2,0,0
2024-08-21,P004,Home & Garden,113.6,0,0
2024-08-22,P004,Home & Garden,118.1,0,0
2024-08-23,P004,Home & Garden,110.3,0,0
2024-08-24,P004,Home & Garden,124.0,0,0
2024-08-25,P004,Home & Garden,125.9,0,0
2024-08-26,P004,Home & Garden,140.6,0,1
2024-08-27,P004,Home & Garden,112.0,0,0
2024-08-28,P004,Home & Garden,111.6,0,0
2024-08-29,P004,Home & Garden,141.7,0,1
2024-08-30,P004,Home & Garden,118.9,0,0
2024-08-31,P004,Home & Garden,124.6,0,0
2024-09-01,P004,Home & Garden,124.4,0,0
2024-09-02,P004,Home & Garden,113.9,0,0
2024-09-03,P004,Home & Garden,117.4,0,0
2024-09-04,P004,Home & Garden,114.9,0,0
2024-09-05,P004,Home & Garden,137.8,1,0
2024-09-06,P004,Home & Garden,115.8,0,0
2024-09-07,P004,Home & Garden,127.3,0,0
2024-09-08,P004,Home & Garden,122.7,0,0
2024-09-09,P004,Home & Garden,110.4,0,0
2024-09-10,P004,Home & Garden,107.5,0,0
2024-09-11,P004,Home & Garden,116.1,0,0
2024-09-12,P004,Home & Garden,109.4,0,0
2024-09-13,P004,Home & Garden,139.5,0,1
2024-09-14,P004,Home & Garden,125.1,0,0
2024-09-15,P004,Home & Garden,128.6,0,0
2024-09-16,P004,Home & Garden,107.5,0,0
2024-09-17,P004,Home & Garden,133.4,0,1
2024-09-18,P004,Home & Garden,134.8,0,1
2024-09-19,P004,Home & Garden,117.2,0,0
2024-09-20,P004,Home & Garden,105.1,0,0
2024-09-21,P004,Home & Garden,120.3,0,0
2024-09-22,P004,Home & Garden,129.7,0,0
2024-09-23,P004,Home & Garden,109.4,0,0
2024-09-24,P004,Home & Garden,104.9,0,0
2024-09-25,P004,Home & Garden,109.3,0,0
2024-09-26,P004,Home & Garden,110.6,0,0
2024-09-27,P004,Home & Garden,115.2,0,0
2024-09-28,P004,Home & Garden,127.7,0,0
2024-09-29,P004,Home & Garden,120.4,0,0
2024-09-30,P004,Home & Garden,103.9,0,0
2024-10-01,P004,Home & Garden,134.7,0,1
2024-10-02,P004,Home & Garden,105.2,0,0
2024-10-03,P004,Home & Garden,105.1,0,0
2024-10-04,P004,Home & Garden,104.8,0,0
2024-10-05,P004,Home & Garden,114.7,0,0
2024-10-06,P004,Home & Garden,114.1,0,0
2024-10-07,P004,Home & Garden,99.7,0,0
2024-10-08,P004,Home & Garden,105.3,0,0
2024-10-09,P004,Home & Garden,101.3,0,0
2024-10-10,P004,Home & Garden,119.9,1,0
2024-10-11,P004,Home & Garden,104.6,0,0
2024-10-12,P004,Home & Garden,115.7,0,0
2024-10-13,P004,Home & Garden,112.4,0,0
2024-10-14,P004,Home & Garden,105.6,0,0
2024-10-15,P004,Home & Garden,99.6,0,0
2024-10-16,P004,Home & Garden,105.2,0,0
2024-10-17,P004,Home & Garden,103.1,0,0
2024-10-18,P004,Home & Garden,105.0,0,0
2024-10-19,P004,Home & Garden,111.6,0,0
2024-10-20,P004,Home & Garden,111.2,0,0
2024-10-21,P004,Home & Garden,95.3,0,0
2024-10-22,P004,Home & Garden,99.1,0,0
2024-10-23,P004,Home & Garden,98.5,0,0
2024-10-24,P004,Home & Garden,97.0,0,0
2024-10-25,P004,Home & Garden,105.1,0,0
2024-10-26,P004,Home & Garden,112.4,0,0
2024-10-27,P004,Home & Garden,106.7,0,0
2024-10-28,P004,Home & Garden,94.9,0,0
2024-10-29,P004,Home & Garden,94.9,0,0
2024-10-30,P004,Home & Garden,93.1,0,0
2024-10-31,P004,Home & Garden,96.8,0,0
2024-11-01,P004,Home & Garden,120.5,1,0
2024-11-02,P004,Home & Garden,104.5,0,0
2024-11-03,P004,Home & Garden,99.4,0,0
2024-11-04,P004,Home & Garden,89.8,0,0
2024-11-05,P004,Home & Garden,93.4,0,0
2024-11-06,P004,Home & Garden,90.0,0,0
2024-11-07,P004,Home & Garden,101.0,0,0
2024-11-08,P004,Home & Garden,97.6,0,0
2024-11-09,P004,Home & Garden,108.0,0,0
2024-11-10,P004,Home & Garden,103.4,0,0
2024-11-11,P004,Home & Garden,117.1,1,0
2024-11-12,P004,Home & Garden,85.3,0,0
2024-11-13,P004,Home & Garden,80.3,0,0
2024-11-14,P004,Home & Garden,87.7,0,0
2024-11-15,P004,Home & Garden,92.7,0,0
2024-11-16,P004,Home & Garden,100.5,0,0
2024-11-17,P004,Home & Garden,97.9,0,0
2024-11-18,P004,Home & Garden,87.5,0,0
2024-11-19,P004,Home & Garden,110.7,0,1
2024-11-20,P004,Home & Garden,87.1,0,0
2024-11-21,P004,Home & Garden,82.2,0,0
2024-11-22,P004,Home & Garden,143.5,1,0
2024-11-23,P004,Home & Garden,101.2,0,0
2024-11-24,P004,Home & Garden,143.0,1,1
2024-11-25,P004,Home & Garden,101.3,1,0
2024-11-26,P004,Home & Garden,77.9,0,0
2024-11-27,P004,Home & Garden,78.5,0,0
2024-11-28,P004,Home & Garden,78.9,0,0
2024-11-29,P004,Home & Garden,138.9,1,0
2024-11-30,P004,Home & Garden,87.2,0,0
2024-12-01,P004,Home & Garden,114.0,0,1
2024-12-02,P004,Home & Garden,73.4,0,0
2024-12-03,P004,Home & Garden,79.4,0,0
2024-12-04,P004,Home & Garden,77.5,0,0
2024-12-05,P004,Home & Garden,78.0,0,0
2024-12-06,P004,Home & Garden,76.6,0,0
2024-12-07,P004,Home & Garden,87.6,0,0
2024-12-08,P004,Home & Garden,86.2,0,0
2024-12-09,P004,Home & Garden,73.6,0,0
2024-12-10,P004,Home & Garden,71.6,0,0
2024-12-11,P004,Home & Garden,76.0,0,0
2024-12-12,P004,Home & Garden,73.3,0,0
2024-12-13,P004,Home & Garden,77.6,0,0
2024-12-14,P004,Home & Garden,82.6,0,0
2024-12-15,P004,Home & Garden,75.4,0,0
2024-12-16,P004,Home & Garden,68.3,0,0
2024-12-17,P004,Home & Garden,70.4,0,0
2024-12-18,P004,Home & Garden,70.6,0,0
2024-12-19,P004,Home & Garden,70.8,0,0
2024-12-20,P004,Home & Garden,70.2,0,0
2024-12-21,P004,Home & Garden,77.8,0,0
2024-12-22,P004,Home & Garden,79.2,0,0
2024-12-23,P004,Home & Garden,65.1,0,0
2024-12-24,P004,Home & Garden,86.6,1,0
2024-12-25,P004,Home & Garden,92.7,1,0
2024-12-26,P004,Home & Garden,87.0,1,0
2024-12-27,P004,Home & Garden,65.8,0,0
2024-12-28,P004,Home & Garden,107.7,0,1
2024-12-29,P004,Home & Garden,76.7,0,0
2024-12-30,P004,Home & Garden,59.1,0,0
2024-12-31,P004,Home & Garden,85.9,1,0
2022-01-01,P005,Sports & Outdoors,69.1,1,0
2022-01-02,P005,Sports & Outdoors,38.5,0,0
2022-01-03,P005,Sports & Outdoors,27.1,0,0
2022-01-04,P005,Sports & Outdoors,36.7,0,0
2022-01-05,P005,Sports & Outdoors,29.9,0,0
2022-01-06,P005,Sports & Outdoors,30.4,0,0
2022-01-07,P005,Sports & Outdoors,58.2,0,1
2022-01-08,P005,Sports & Outdoors,39.4,0,0
2022-01-09,P005,Sports & Outdoors,34.3,0,0
2022-01-10,P005,Sports & Outdoors,26.3,0,0
2022-01-11,P005,Sports & Outdoors,50.5,0,1
2022-01-12,P005,Sports & Outdoors,27.7,0,0
2022-01-13,P005,Sports & Outdoors,21.1,0,0
2022-01-14,P005,Sports & Outdoors,35.5,0,0
2022-01-15,P005,Sports & Outdoors,34.5,0,0
2022-01-16,P005,Sports & Outdoors,56.6,0,1
2022-01-17,P005,Sports & Outdoors,41.1,1,0
2022-01-18,P005,Sports & Outdoors,21.3,0,0
2022-01-19,P005,Sports & Outdoors,21.2,0,0
2022-01-20,P005,Sports & Outdoors,27.7,0,0
2022-01-21,P005,Sports & Outdoors,24.6,0,0
2022-01-22,P005,Sports & Outdoors,33.0,0,0
2022-01-23,P005,Sports & Outdoors,25.4,0,0
2022-01-24,P005,Sports & Outdoors,17.0,0,0
2022-01-25,P005,Sports & Outdoors,41.9,0,1
2022-01-26,P005,Sports & Outdoors,22.9,0,0
2022-01-27,P005,Sports & Outdoors,14.5,0,0
2022-01-28,P005,Sports & Outdoors,18.8,0,0
2022-01-29,P005,Sports & Outdoors,21.8,0,0
2022-01-30,P005,Sports & Outdoors,20.5,0,0
2022-01-31,P005,Sports & Outdoors,12.4,0,0
2022-02-01,P005,Sports & Outdoors,10.7,0,0
2022-02-02,P005,Sports & Outdoors,13.8,0,0
2022-02-03,P005,Sports & Outdoors,10.8,0,0
2022-02-04,P005,Sports & Outdoors,16.2,0,0
2022-02-05,P005,Sports & Outdoors,27.3,0,0
2022-02-06,P005,Sports & Outdoors,45.2,0,1
2022-02-07,P005,Sports & Outdoors,12.0,0,0
2022-02-08,P005,Sports & Outdoors,9.3,0,0
2022-02-09,P005,Sports & Outdoors,8.5,0,0
2022-02-10,P005,Sports & Outdoors,10.2,0,0
2022-02-11,P005,Sports & Outdoors,16.0,0,0
2022-02-12,P005,Sports & Outdoors,23.5,0,0
2022-02-13,P005,Sports & Outdoors,20.0,0,0
2022-02-14,P005,Sports & Outdoors,10.5,0,0
2022-02-15,P005,Sports & Outdoors,7.4,0,0
2022-02-16,P005,Sports & Outdoors,10.2,0,0
2022-02-17,P005,Sports & Outdoors,10.0,0,0
2022-02-18,P005,Sports & Outdoors,13.1,0,0
2022-02-19,P005,Sports & Outdoors,24.3,0,0
2022-02-20,P005,Sports & Outdoors,10.2,0,0
2022-02-21,P005,Sports & Outdoors,28.6,1,0
2022-02-22,P005,Sports & Outdoors,10.6,0,0
2022-02-23,P005,Sports & Outdoors,3.9,0,0
2022-02-24,P005,Sports & Outdoors,7.0,0,0
2022-02-25,P005,Sports & Outdoors,10.2,0,0
2022-02-26,P005,Sports & Outdoors,16.1,0,0
2022-02-27,P005,Sports & Outdoors,8.9,0,0
2022-02-28,P005,Sports & Outdoors,6.4,0,0
2022-03-01,P005,Sports & Outdoors,7.5,0,0
2022-03-02,P005,Sports & Outdoors,7.9,0,0
2022-03-03,P005,Sports & Outdoors,4.9,0,0
2022-03-04,P005,Sports & Outdoors,10.5,0,0
2022-03-05,P005,Sports & Outdoors,12.9,0,0
2022-03-06,P005,Sports & Outdoors,11.2,0,0
2022-03-07,P005,Sports & Outdoors,9.6,0,0
2022-03-08,P005,Sports & Outdoors,4.8,0,0
2022-03-09,P005,Sports & Outdoors,2.1,0,0
2022-03-10,P005,Sports & Outdoors,6.9,0,0
2022-03-11,P005,Sports & Outdoors,5.6,0,0
2022-03-12,P005,Sports & Outdoors,11.2,0,0
2022-03-13,P005,Sports & Outdoors,8.5,0,0
2022-03-14,P005,Sports & Outdoors,1.7,0,0
2022-03-15,P005,Sports & Outdoors,6.6,0,0
2022-03-16,P005,Sports & Outdoors,6.6,0,0
2022-03-17,P005,Sports & Outdoors,7.5,0,0
2022-03-18,P005,Sports & Outdoors,29.9,0,1
2022-03-19,P005,Sports & Outdoors,12.9,0,0
2022-03-20,P005,Sports & Outdoors,12.0,0,0
2022-03-21,P005,Sports & Outdoors,1.1,0,0
2022-03-22,P005,Sports & Outdoors,3.2,0,0
2022-03-23,P005,Sports & Outdoors,6.3,0,0
2022-03-24,P005,Sports & Outdoors,5.2,0,0
2022-03-25,P005,Sports & Outdoors,10.1,0,0
2022-03-26,P005,Sports & Outdoors,19.2,0,0
2022-03-27,P005,Sports & Outdoors,11.2,0,0
2022-03-28,P005,Sports & Outdoors,6.7,0,0
2022-03-29,P005,Sports & Outdoors,6.2,0,0
2022-03-30,P005,Sports & Outdoors,1.7,0,0
2022-03-31,P005,Sports & Outdoors,3.9,0,0
2022-04-01,P005,Sports & Outdoors,31.8,0,1
2022-04-02,P005,Sports & Outdoors,13.3,0,0
2022-04-03,P005,Sports & Outdoors,12.5,0,0
2022-04-04,P005,Sports & Outdoors,6.3,0,0
2022-04-05,P005,Sports & Outdoors,9.3,0,0
2022-04-06,P005,Sports & Outdoors,7.9,0,0
2022-04-07,P005,Sports & Outdoors,7.1,0,0
2022-04-08,P005,Sports & Outdoors,5.9,0,0
2022-04-09,P005,Sports & Outdoors,17.4,0,0
2022-04-10,P005,Sports & Outdoors,14.4,0,0
2022-04-11,P005,Sports & Outdoors,6.7,0,0
2022-04-12,P005,Sports & Outdoors,13.4,0,0
2022-04-13,P005,Sports & Outdoors,12.3,0,0
2022-04-14,P005,Sports & Outdoors,12.4,0,0
2022-04-15,P005,Sports & Outdoors,11.0,0,0
2022-04-16,P005,Sports & Outdoors,17.8,0,0
2022-04-17,P005,Sports & Outdoors,16.2,0,0
2022-04-18,P005,Sports & Outdoors,6.2,0,0
2022-04-19,P005,Sports & Outdoors,11.2,0,0
2022-04-20,P005,Sports & Outdoors,12.2,0,0
2022-04-21,P005,Sports & Outdoors,9.6,0,0
2022-04-22,P005,Sports & Outdoors,19.5,0,0
2022-04-23,P005,Sports & Outdoors,22.1,0,0
2022-04-24,P005,Sports & Outdoors,14.3,0,0
2022-04-25,P005,Sports & Outdoors,11.0,0,0
2022-04-26,P005,Sports & Outdoors,13.4,0,0
2022-04-27,P005,Sports & Outdoors,16.8,0,0
2022-04-28,P005,Sports & Outdoors,14.6,0,0
2022-04-29,P005,Sports & Outdoors,21.5,0,0
2022-04-30,P005,Sports & Outdoors,25.4,0,0
2022-05-01,P005,Sports & Outdoors,18.5,0,0
2022-05-02,P005,Sports & Outdoors,10.3,0,0
2022-05-03,P005,Sports & Outdoors,42.8,0,1
2022-05-04,P005,Sports & Outdoors,20.7,0,0
2022-05-05,P005,Sports & Outdoors,43.7,0,1
2022-05-06,P005,Sports & Outdoors,26.8,0,0
2022-05-07,P005,Sports & Outdoors,31.4,0,0
2022-05-08,P005,Sports & Outdoors,27.7,0,0
2022-05-09,P005,Sports & Outdoors,15.4,0,0
2022-05-10,P005,Sports & Outdoors,24.4,0,0
2022-05-11,P005,Sports & Outdoors,46.4,0,1
2022-05-12,P005,Sports & Outdoors,21.7,0,0
2022-05-13,P005,Sports & Outdoors,24.6,0,0
2022-05-14,P005,Sports & Outdoors,33.0,0,0
2022-05-15,P005,Sports & Outdoors,25.0,0,0
2022-05-16,P005,Sports & Outdoors,47.7,0,1
2022-05-17,P005,Sports & Outdoors,20.9,0,0
2022-05-18,P005,Sports & Outdoors,26.2,0,0
2022-05-19,P005,Sports & Outdoors,25.4,0,0
2022-05-20,P005,Sports & Outdoors,29.9,0,0
2022-05-21,P005,Sports & Outdoors,34.4,0,0
2022-05-22,P005,Sports & Outdoors,57.3,0,1
2022-05-23,P005,Sports & Outdoors,31.5,0,0
2022-05-24,P005,Sports & Outdoors,31.8,0,0
2022-05-25,P005,Sports & Outdoors,30.6,0,0
2022-05-26,P005,Sports & Outdoors,31.2,0,0
2022-05-27,P005,Sports & Outdoors,37.5,0,0
2022-05-28,P005,Sports & Outdoors,44.2,0,0
2022-05-29,P005,Sports & Outdoors,36.2,0,0
2022-05-30,P005,Sports & Outdoors,53.3,1,0
2022-05-31,P005,Sports & Outdoors,27.4,0,0
2022-06-01,P005,Sports & Outdoors,37.4,0,0
2022-06-02,P005,Sports & Outdoors,41.7,0,0
2022-06-03,P005,Sports & Outdoors,40.0,0,0
2022-06-04,P005,Sports & Outdoors,39.8,0,0
2022-06-05,P005,Sports & Outdoors,45.0,0,0
2022-06-06,P005,Sports & Outdoors,33.0,0,0
2022-06-07,P005,Sports & Outdoors,35.4,0,0
2022-06-08,P005,Sports & Outdoors,64.6,0,1
2022-06-09,P005,Sports & Outdoors,41.5,0,0
2022-06-10,P005,Sports & Outdoors,43.3,0,0
2022-06-11,P005,Sports & Outdoors,48.8,0,0
2022-06-12,P005,Sports & Outdoors,48.5,0,0
2022-06-13,P005,Sports & Outdoors,39.3,0,0
2022-06-14,P005,Sports & Outdoors,39.1,0,0
2022-06-15,P005,Sports & Outdoors,43.0,0,0
2022-06-16,P005,Sports & Outdoors,46.7,0,0
2022-06-17,P005,Sports & Outdoors,49.1,0,0
2022-06-18,P005,Sports & Outdoors,51.6,0,0
2022-06-19,P005,Sports & Outdoors,78.6,1,0
2022-06-20,P005,Sports & Outdoors,37.7,0,0
2022-06-21,P005,Sports & Outdoors,45.9,0,0
2022-06-22,P005,Sports & Outdoors,47.2,0,0
2022-06-23,P005,Sports & Outdoors,51.1,0,0
2022-06-24,P005,Sports & Outdoors,56.1,0,0
2022-06-25,P005,Sports & Outdoors,63.6,0,0
2022-06-26,P005,Sports & Outdoors,56.0,0,0
2022-06-27,P005,Sports & Outdoors,52.0,0,0
2022-06-28,P005,Sports & Outdoors,52.6,0,0
2022-06-29,P005,Sports & Outdoors,49.0,0,0
2022-06-30,P005,Sports & Outdoors,60.9,0,0
2022-07-01,P005,Sports & Outdoors,55.4,0,0
2022-07-02,P005,Sports & Outdoors,66.5,0,0
2022-07-03,P005,Sports & Outdoors,64.0,0,0
2022-07-04,P005,Sports & Outdoors,78.7,1,0
2022-07-05,P005,Sports & Outdoors,55.5,0,0
2022-07-06,P005,Sports & Outdoors,61.0,0,0
2022-07-07,P005,Sports & Outdoors,56.0,0,0
2022-07-08,P005,Sports & Outdoors,64.0,0,0
2022-07-09,P005,Sports & Outdoors,68.6,0,0
2022-07-10,P005,Sports & Outdoors,65.8,0,0
2022-07-11,P005,Sports & Outdoors,61.1,0,0
2022-07-12,P005,Sports & Outdoors,64.6,0,0
2022-07-13,P005,Sports & Outdoors,62.4,0,0
2022-07-14,P005,Sports & Outdoors,67.2,0,0
2022-07-15,P005,Sports & Outdoors,69.0,0,0
2022-07-16,P005,Sports & Outdoors,72.2,0,0
2022-07-17,P005,Sports & Outdoors,71.5,0,0
2022-07-18,P005,Sports & Outdoors,63.6,0,0
2022-07-19,P005,Sports & Outdoors,64.1,0,0
2022-07-20,P005,Sports & Outdoors,68.9,0,0
2022-07-21,P005,Sports & Outdoors,70.1,0,0
2022-07-22,P005,Sports & Outdoors,68.7,0,0
2022-07-23,P005,Sports & Outdoors,74.4,0,0
2022-07-24,P005,Sports & Outdoors,77.6,0,0
2022-07-25,P005,Sports & Outdoors,66.3,0,0
2022-07-26,P005,Sports & Outdoors,71.1,0,0
2022-07-27,P005,Sports & Outdoors,74.1,0,0
2022-07-28,P005,Sports & Outdoors,69.9,0,0
2022-07-29,P005,Sports & Outdoors,97.0,0,1
2022-07-30,P005,Sports & Outdoors,87.7,0,0
2022-07-31,P005,Sports & Outdoors,81.4,0,0
2022-08-01,P005,Sports & Outdoors,71.3,0,0
2022-08-02,P005,Sports & Outdoors,71.5,0,0
2022-08-03,P005,Sports & Outdoors,74.2,0,0
2022-08-04,P005,Sports & Outdoors,73.9,0,0
2022-08-05,P005,Sports & Outdoors,83.3,0,0
2022-08-06,P005,Sports & Outdoors,84.4,0,0
2022-08-07,P005,Sports & Outdoors,87.0,0,0
2022-08-08,P005,Sports & Outdoors,98.7,0,1
2022-08-09,P005,Sports & Outdoors,74.6,0,0
2022-08-10,P005,Sports & Outdoors,77.8,0,0
2022-08-11,P005,Sports & Outdoors,73.2,0,0
2022-08-12,P005,Sports & Outdoors,83.8,0,0
2022-08-13,P005,Sports & Outdoors,89.3,0,0
2022-08-14,P005,Sports & Outdoors,89.4,0,0
2022-08-15,P005,Sports & Outdoors,73.8,0,0
2022-08-16,P005,Sports & Outdoors,83.8,0,0
2022-08-17,P005,Sports & Outdoors,84.3,0,0
2022-08-18,P005,Sports & Outdoors,86.9,0,0
2022-08-19,P005,Sports & Outdoors,86.8,0,0
2022-08-20,P005,Sports & Outdoors,95.3,0,0
2022-08-21,P005,Sports & Outdoors,85.6,0,0
2022-08-22,P005,Sports & Outdoors,83.6,0,0
2022-08-23,P005,Sports & Outdoors,80.9,0,0
2022-08-24,P005,Sports & Outdoors,79.8,0,0
2022-08-25,P005,Sports & Outdoors,82.6,0,0
2022-08-26,P005,Sports & Outdoors,89.2,0,0
2022-08-27,P005,Sports & Outdoors,92.4,0,0
2022-08-28,P005,Sports & Outdoors,92.9,0,0
2022-08-29,P005,Sports & Outdoors,78.6,0,0
2022-08-30,P005,Sports & Outdoors,102.8,0,1
2022-08-31,P005,Sports & Outdoors,90.1,0,0
2022-09-01,P005,Sports & Outdoors,90.1,0,0
2022-09-02,P005,Sports & Outdoors,88.0,0,0
2022-09-03,P005,Sports & Outdoors,96.4,0,0
2022-09-04,P005,Sports & Outdoors,96.3,0,0
2022-09-05,P005,Sports & Outdoors,109.1,1,0
2022-09-06,P005,Sports & Outdoors,86.8,0,0
2022-09-07,P005,Sports & Outdoors,90.7,0,0
2022-09-08,P005,Sports & Outdoors,86.8,0,0
2022-09-09,P005,Sports & Outdoors,92.2,0,0
2022-09-10,P005,Sports & Outdoors,97.4,0,0
2022-09-11,P005,Sports & Outdoors,93.7,0,0
2022-09-12,P005,Sports & Outdoors,108.9,0,1
2022-09-13,P005,Sports & Outdoors,87.5,0,0
2022-09-14,P005,Sports & Outdoors,88.5,0,0
2022-09-15,P005,Sports & Outdoors,86.6,0,0
2022-09-16,P005,Sports & Outdoors,95.0,0,0
2022-09-17,P005,Sports & Outdoors,95.3,0,0
2022-09-18,P005,Sports & Outdoors,94.3,0,0
2022-09-19,P005,Sports & Outdoors,85.7,0,0
2022-09-20,P005,Sports & Outdoors,88.6,0,0
2022-09-21,P005,Sports & Outdoors,106.5,0,1
2022-09-22,P005,Sports & Outdoors,92.1,0,0
2022-09-23,P005,Sports & Outdoors,90.9,0,0
2022-09-24,P005,Sports & Outdoors,101.4,0,0
2022-09-25,P005,Sports & Outdoors,93.4,0,0
2022-09-26,P005,Sports & Outdoors,86.2,0,0
2022-09-27,P005,Sports & Outdoors,92.6,0,0
2022-09-28,P005,Sports & Outdoors,87.5,0,0
2022-09-29,P005,Sports & Outdoors,92.7,0,0
2022-09-30,P005,Sports & Outdoors,92.3,0,0
2022-10-01,P005,Sports & Outdoors,98.5,0,0
2022-10-02,P005,Sports & Outdoors,94.3,0,0
2022-10-03,P005,Sports & Outdoors,87.9,0,0
2022-10-04,P005,Sports & Outdoors,84.5,0,0
2022-10-05,P005,Sports & Outdoors,84.5,0,0
2022-10-06,P005,Sports & Outdoors,86.4,0,0
2022-10-07,P005,Sports & Outdoors,115.2,0,1
2022-10-08,P005,Sports & Outdoors,119.3,0,1
2022-10-09,P005,Sports & Outdoors,94.8,0,0
2022-10-10,P005,Sports & Outdoors,110.6,1,0
2022-10-11,P005,Sports & Outdoors,82.2,0,0
2022-10-12,P005,Sports & Outdoors,83.7,0,0
2022-10-13,P005,Sports & Outdoors,82.6,0,0
2022-10-14,P005,Sports & Outdoors,95.1,0,0
2022-10-15,P005,Sports & Outdoors,119.1,0,1
2022-10-16,P005,Sports & Outdoors,92.3,0,0
2022-10-17,P005,Sports & Outdoors,78.5,0,0
2022-10-18,P005,Sports & Outdoors,83.0,0,0
2022-10-19,P005,Sports & Outdoors,85.2,0,0
2022-10-20,P005,Sports & Outdoors,83.8,0,0
2022-10-21,P005,Sports & Outdoors,90.3,0,0
2022-10-22,P005,Sports & Outdoors,122.4,0,1
2022-10-23,P005,Sports & Outdoors,86.0,0,0
2022-10-24,P005,Sports & Outdoors,77.0,0,0
2022-10-25,P005,Sports & Outdoors,78.1,0,0
2022-10-26,P005,Sports & Outdoors,85.7,0,0
2022-10-27,P005,Sports & Outdoors,84.8,0,0
2022-10-28,P005,Sports & Outdoors,84.2,0,0
2022-10-29,P005,Sports & Outdoors,113.3,0,1
2022-10-30,P005,Sports & Outdoors,83.6,0,0
2022-10-31,P005,Sports & Outdoors,79.5,0,0
2022-11-01,P005,Sports & Outdoors,99.3,1,0
2022-11-02,P005,Sports & Outdoors,77.5,0,0
2022-11-03,P005,Sports & Outdoors,80.5,0,0
2022-11-04,P005,Sports & Outdoors,80.9,0,0
2022-11-05,P005,Sports & Outdoors,85.6,0,0
2022-11-06,P005,Sports & Outdoors,106.4,0,1
2022-11-07,P005,Sports & Outdoors,75.9,0,0
2022-11-08,P005,Sports & Outdoors,78.9,0,0
2022-11-09,P005,Sports & Outdoors,76.4,0,0
2022-11-10,P005,Sports & Outdoors,101.4,0,1
2022-11-11,P005,Sports & Outdoors,100.1,1,0
2022-11-12,P005,Sports & Outdoors,80.7,0,0
2022-11-13,P005,Sports & Outdoors,80.8,0,0
2022-11-14,P005,Sports & Outdoors,94.3,0,1
2022-11-15,P005,Sports & Outdoors,66.5,0,0
2022-11-16,P005,Sports & Outdoors,70.1,0,0
2022-11-17,P005,Sports & Outdoors,71.3,0,0
2022-11-18,P005,Sports & Outdoors,72.6,0,0
2022-11-19,P005,Sports & Outdoors,82.9,0,0
2022-11-20,P005,Sports & Outdoors,76.3,0,0
2022-11-21,P005,Sports & Outdoors,69.9,0,0
2022-11-22,P005,Sports & Outdoors,67.2,0,0
2022-11-23,P005,Sports & Outdoors,67.1,0,0
2022-11-24,P005,Sports & Outdoors,87.5,1,0
2022-11-25,P005,Sports & Outdoors,122.4,1,0
2022-11-26,P005,Sports & Outdoors,74.6,0,0
2022-11-27,P005,Sports & Outdoors,66.9,0,0
2022-11-28,P005,Sports & Outdoors,60.2,0,0
2022-11-29,P005,Sports & Outdoors,85.1,0,1
2022-11-30,P005,Sports & Outdoors,63.7,0,0
2022-12-01,P005,Sports & Outdoors,64.3,0,0
2022-12-02,P005,Sports & Outdoors,63.9,0,0
2022-12-03,P005,Sports & Outdoors,71.4,0,0
2022-12-04,P005,Sports & Outdoors,65.8,0,0
2022-12-05,P005,Sports & Outdoors,49.2,0,0
2022-12-06,P005,Sports & Outdoors,56.3,0,0
2022-12-07,P005,Sports & Outdoors,61.1,0,0
2022-12-08,P005,Sports & Outdoors,53.8,0,0
2022-12-09,P005,Sports & Outdoors,61.3,0,0
2022-12-10,P005,Sports & Outdoors,70.0,0,0
2022-12-11,P005,Sports & Outdoors,59.6,0,0
2022-12-12,P005,Sports & Outdoors,52.7,0,0
2022-12-13,P005,Sports & Outdoors,49.4,0,0
2022-12-14,P005,Sports & Outdoors,58.0,0,0
2022-12-15,P005,Sports & Outdoors,53.6,0,0
2022-12-16,P005,Sports & Outdoors,56.4,0,0
2022-12-17,P005,Sports & Outdoors,64.7,0,0
2022-12-18,P005,Sports & Outdoors,82.7,0,1
